individual,KC,n_opp,mean_time_btw_opp
Stu_0d2c371498ec2851baba189c6d56d702,response_often,4,1.33333333333333
Stu_0d2c371498ec2851baba189c6d56d702,response_park,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_person,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_problem,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_room,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_seaside,4,1.33333333333333
Stu_0d2c371498ec2851baba189c6d56d702,response_shi2jian1,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_shirt,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_student,3,1.5
Stu_0d2c371498ec2851baba189c6d56d702,response_summer,3,1.5
Stu_0d2c371498ec2851baba189c6d56d702,response_table,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_teacher,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_ticket,3,2
Stu_0d2c371498ec2851baba189c6d56d702,response_to+buy,3,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+call,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+cough,3,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+do,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+graduate,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+live,3,1.5
Stu_0d2c371498ec2851baba189c6d56d702,response_to+rest,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+smoke,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+swim,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_to+want,4,1.33333333333333
Stu_0d2c371498ec2851baba189c6d56d702,response_today,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_tomorrow,3,1.5
Stu_0d2c371498ec2851baba189c6d56d702,response_two,4,1
Stu_0d2c371498ec2851baba189c6d56d702,response_view,4,1.33333333333333
Stu_0d2c371498ec2851baba189c6d56d702,response_xin4,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_xing1qi1,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_year,2,1
Stu_0d2c371498ec2851baba189c6d56d702,response_you3,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_abroad,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_ai4,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_all,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_basketball,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_busy,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_cake,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_car,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_cheng2shi4,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_coach,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_cola,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_cold,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_comfortable,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_company,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_country,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_cup,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_day,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_dian4nao3,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_difficult,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_doctor,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_dog,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_engineering,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_father,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_friend,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_kitchen,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_letter,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_liang3,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_life,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_lou2shang4,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_middle,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_movie,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_often,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_opportunity,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_park,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_relatively,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_ren2,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_rent,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_room,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_sheng1ri4,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_shi2jian1,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_shirt,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_shu1,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_soup,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_ticket,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+ask,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+buy,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+cook,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_to+cough,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_to+do,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+have,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_to+live,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+practice,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+rain,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+return,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+see,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+smoke,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_to+want,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_today,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_tomorrow,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_very,4,1
Stu_177099c0e4631bb00936c32b7966fb34,response_weekdays,4,1.33333333333333
Stu_177099c0e4631bb00936c32b7966fb34,response_what,4,1.66666666666667
Stu_177099c0e4631bb00936c32b7966fb34,response_wonderful,3,1
Stu_177099c0e4631bb00936c32b7966fb34,response_xi1bu4,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_xin1,3,1.5
Stu_177099c0e4631bb00936c32b7966fb34,response_xiu1xi,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_year,3,2
Stu_177099c0e4631bb00936c32b7966fb34,response_zhe4,2,1
Stu_177099c0e4631bb00936c32b7966fb34,response_zou3,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_abroad,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_again,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_airport,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_all,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_beautiful,3,2
Stu_1c77165984aa638da0f48cdebe36e7fa,response_before,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_birthday,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_book,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_cai4,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_car,3,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_city,4,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_cola,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_cold,3,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_correct,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_da4xue2,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_di4zhi3,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_doctor,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_fang2jian1,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_fast,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_father,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_few,3,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_friend,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_good,4,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_happy,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_homework,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_job,4,1.66666666666667
Stu_1c77165984aa638da0f48cdebe36e7fa,response_lao3shi1,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_letter,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_liang3,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_mang2,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_map,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_movie,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_name,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_ni3,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_now,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_often,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_only,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_opportunity,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_person,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_phone,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_piao4,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_ping2,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_problem,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_rent,4,1.66666666666667
Stu_1c77165984aa638da0f48cdebe36e7fa,response_ri4,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_salesman,4,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_seaside,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_soup,3,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_this,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_time,3,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+ask,4,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+buy,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+call,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+graduate,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+practice,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+rest,3,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+walk,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_to+walk+2,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_today,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_tomorrow,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_very,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_view,4,1.33333333333333
Stu_1c77165984aa638da0f48cdebe36e7fa,response_warm,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_west,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_what,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_which,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_xiao3,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_yao4,3,1.5
Stu_1c77165984aa638da0f48cdebe36e7fa,response_you2yong3,2,1
Stu_1c77165984aa638da0f48cdebe36e7fa,response_zhong1jian1,3,1.5
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_abroad,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_again,3,1.5
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_airport,4,1.33333333333333
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_all,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_basketball,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_beautiful,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_birthday,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_book,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_boss,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_cake,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_car,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_city,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_cola,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_cold,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_college,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_company,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_computer,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_dog,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_dui4,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_engineering,3,1.5
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_fang2zu1,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_fast,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_father,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_four,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_half,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_homework,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_hungry,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_inside,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_jiao4lian4,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_ke2sou4,3,1.5
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_life,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_map,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_ming2tian1,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_mister,4,1.33333333333333
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_name,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_new,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_one,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_opportunity,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_red,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_ri4,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_salesman,4,1.33333333333333
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_shang4bian1,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_shen2me,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_shirt,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_shu1fu,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_soup,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_sui4,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_time,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+buy,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+call,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+live,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+love,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+return,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+see,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+swim,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+walk,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+walk+2,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_to+want,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_today,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_train,4,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_view,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_warm,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_weekdays,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_which,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_xian4zai4,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_xiu1xi,3,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_yu2kuai4,3,1.5
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_zhuo1zi,2,1
Stu_1e4597cb0bd5a9ab6a9fe4024c21d609,response_zuo4fan4,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_above,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_abroad,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_big,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_birthday,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_book,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_boss,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_cake,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_car,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_coach,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_cold,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_company,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_computer,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_country,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_day,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_di4zhi3,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_dish,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_doctor,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_dog,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_e4,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_few,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_gong1ke4,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_good,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_happy,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_ji1hui4,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_jin1tian1,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_job,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_letter,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_life,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_mister,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_money,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_name,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_new,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_now,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_one,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_park,3,2
Stu_249fb3894fd670e9451cfe5294a7014b,response_ping2,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_problem,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_red,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_relatively,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_ren2,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_slow,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_small,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_teacher,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_this,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_time,4,1.66666666666667
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+cough,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+do,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+graduate,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+love,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+practice,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+rain,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+return,4,1.66666666666667
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+see,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+smoke,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_to+walk,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_tomorrow,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_train,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_very,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_warm,4,1.33333333333333
Stu_249fb3894fd670e9451cfe5294a7014b,response_xiu1xi,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_year,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_years,4,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_yi3qian2,3,1.5
Stu_249fb3894fd670e9451cfe5294a7014b,response_zai4,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_zhi3yao4,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_zhong1jian1,3,2
Stu_249fb3894fd670e9451cfe5294a7014b,response_zhuo1zi,2,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_zou3lu4,3,1
Stu_249fb3894fd670e9451cfe5294a7014b,response_zuo4fan4,3,1.5
Stu_259ec68894d7eadbdfa6a0477caf418f,response_airport,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_beautiful,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_big,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_book,4,1.66666666666667
Stu_259ec68894d7eadbdfa6a0477caf418f,response_busy,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_chang2,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_coach,4,1.33333333333333
Stu_259ec68894d7eadbdfa6a0477caf418f,response_cola,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_computer,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_cup,4,1.33333333333333
Stu_259ec68894d7eadbdfa6a0477caf418f,response_dan4gao1,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_dish,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_engineering,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_half,4,1.33333333333333
Stu_259ec68894d7eadbdfa6a0477caf418f,response_hui2,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_hungry,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_li3bian1,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_life,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_map,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_money,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_name,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_new,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_night,4,1.33333333333333
Stu_259ec68894d7eadbdfa6a0477caf418f,response_now,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_one,3,1.5
Stu_259ec68894d7eadbdfa6a0477caf418f,response_only,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_opportunity,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_peng2you,3,1.5
Stu_259ec68894d7eadbdfa6a0477caf418f,response_phone,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_piao4,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_red,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_relatively,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_ren2,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_rent,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_ri4,3,1.5
Stu_259ec68894d7eadbdfa6a0477caf418f,response_salesman,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_sheng1ri4,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_small,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_soup,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_student,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_summer,4,1.33333333333333
Stu_259ec68894d7eadbdfa6a0477caf418f,response_teacher,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_time,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+ask,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+call,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+cook,4,1.33333333333333
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+graduate,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+introduce,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+live,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+practice,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+rain,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+see,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+smoke,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+speak,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+swim,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_to+walk+2,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_tomorrow,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_weekdays,3,1.5
Stu_259ec68894d7eadbdfa6a0477caf418f,response_west,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_which,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_wonderful,3,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_year,4,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_years,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_yi1sheng1,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_yi3qian2,2,1
Stu_259ec68894d7eadbdfa6a0477caf418f,response_you,2,1
