individual,KC,n_opp,mean_time_btw_opp
Stu_34ab397a08b8ff8b4ddb78a77abf2a0e,WRITE-LK-NO-S-COMPO,2,18
Stu_34ab397a08b8ff8b4ddb78a77abf2a0e,WRITE-LK-NO-VF-COMPO,4,12.3333333333333
Stu_34ab397a08b8ff8b4ddb78a77abf2a0e,WRITE-NFL-COMPO,2,1
Stu_34ab397a08b8ff8b4ddb78a77abf2a0e,WRITE-NSL-COMPO,3,21.5
Stu_3691db70b2b4b0b007cf5d871fce5288,COMPO-PARALLEL-AXIS,12,27.3
Stu_3691db70b2b4b0b007cf5d871fce5288,COMPO-ZERO-VECTOR,2,20
Stu_3691db70b2b4b0b007cf5d871fce5288,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,29
Stu_3691db70b2b4b0b007cf5d871fce5288,DEFINE-CONSTANT-MASS,3,18.5
Stu_3691db70b2b4b0b007cf5d871fce5288,DEFINE-DURATION,2,14
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-BODY,4,27.3333333333333
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-DISPLACEMENT-STRAIGHT,2,14
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-EFIELD-VECTOR,4,28
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,26.3333333333333
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-ROTATE-AXES,2,18
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-UNROTATED-AXES,2,17
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-VELOCITY-AT-REST,2,3
Stu_3691db70b2b4b0b007cf5d871fce5288,DRAW-WEIGHT,2,27
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,16
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-CHARGE-FORCE-EFIELD-MAG,3,28
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-IMPLICIT-EQN,2,18
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-KNOWN-VALUE-EQN,5,38.75
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-LK-NO-S-COMPO,2,18
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-LK-NO-VF-COMPO,4,19.6666666666667
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-NFL-COMPO,2,3
Stu_3691db70b2b4b0b007cf5d871fce5288,WRITE-NSL-COMPO,3,25
Stu_3b1595ac6682dcbb53ef9f866fc4afce,COMPO-PARALLEL-AXIS,6,59
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,44
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DEFINE-CONSTANT-MASS,3,39
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DRAW-BODY,4,43
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DRAW-EFIELD-VECTOR,4,41.6666666666667
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,31
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DRAW-ROTATE-AXES,2,17
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DRAW-UNROTATED-AXES,2,28
Stu_3b1595ac6682dcbb53ef9f866fc4afce,DRAW-VELOCITY-AT-REST,1,3
Stu_3b1595ac6682dcbb53ef9f866fc4afce,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,19
Stu_3b1595ac6682dcbb53ef9f866fc4afce,WRITE-CHARGE-FORCE-EFIELD-MAG,2,46
Stu_3b1595ac6682dcbb53ef9f866fc4afce,WRITE-KNOWN-VALUE-EQN,6,59.4
Stu_3b1595ac6682dcbb53ef9f866fc4afce,WRITE-LK-NO-VF-COMPO,2,8
Stu_3e8f0d079dcb903175d80a19b6f42c92,COMPO-PARALLEL-AXIS,6,19.6
Stu_3e8f0d079dcb903175d80a19b6f42c92,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,46
Stu_3e8f0d079dcb903175d80a19b6f42c92,DEFINE-CONSTANT-MASS,2,47
Stu_3e8f0d079dcb903175d80a19b6f42c92,DRAW-BODY,3,46
Stu_3e8f0d079dcb903175d80a19b6f42c92,DRAW-EFIELD-VECTOR,3,44
Stu_3e8f0d079dcb903175d80a19b6f42c92,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,2,22
Stu_3e8f0d079dcb903175d80a19b6f42c92,DRAW-ROTATE-AXES,2,30
Stu_3e8f0d079dcb903175d80a19b6f42c92,DRAW-VELOCITY-AT-REST,2,10
Stu_3e8f0d079dcb903175d80a19b6f42c92,WRITE-KNOWN-VALUE-EQN,4,65
Stu_3e8f0d079dcb903175d80a19b6f42c92,WRITE-NFL-COMPO,1,18
Stu_3fe6d313e9466f655e1ad1f7783e88fe,COMPO-PARALLEL-AXIS,10,32
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,45
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DEFINE-CONSTANT-MASS,3,22.5
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-BODY,4,44.6666666666667
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-DISPLACEMENT-STRAIGHT,2,24
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-EFIELD-VECTOR,4,48
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,34.6666666666667
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-ROTATE-AXES,2,27
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-UNROTATED-AXES,2,24
Stu_3fe6d313e9466f655e1ad1f7783e88fe,DRAW-VELOCITY-AT-REST,2,5
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,30.5
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-CHARGE-FORCE-EFIELD-MAG,2,26
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-G-ON-EARTH,2,39
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-KNOWN-VALUE-EQN,5,52.25
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-LK-NO-T-COMPO,2,20
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-NFL-COMPO,1,7
Stu_3fe6d313e9466f655e1ad1f7783e88fe,WRITE-NSL-COMPO,3,16
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,COMPO-PARALLEL-AXIS,6,45.5
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,37
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DEFINE-CONSTANT-MASS,2,28
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DRAW-BODY,3,47
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DRAW-EFIELD-VECTOR,3,42
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,44
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DRAW-ROTATE-AXES,2,26
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,DRAW-VELOCITY-AT-REST,1,6
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,WRITE-CHARGE-FORCE-EFIELD-MAG,2,66
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,WRITE-KNOWN-VALUE-EQN,3,56.5
Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,WRITE-NFL-COMPO,2,5
Stu_43d40553c42b7102947855f4af8bdafb,COMPO-PARALLEL-AXIS,11,27.3333333333333
Stu_43d40553c42b7102947855f4af8bdafb,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,18.3333333333333
Stu_43d40553c42b7102947855f4af8bdafb,DEFINE-CONSTANT-MASS,3,14
Stu_43d40553c42b7102947855f4af8bdafb,DRAW-BODY,4,18.6666666666667
Stu_43d40553c42b7102947855f4af8bdafb,DRAW-DISPLACEMENT-STRAIGHT,2,13
Stu_43d40553c42b7102947855f4af8bdafb,DRAW-EFIELD-VECTOR,4,20.3333333333333
Stu_43d40553c42b7102947855f4af8bdafb,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,20.3333333333333
Stu_43d40553c42b7102947855f4af8bdafb,DRAW-ROTATE-AXES,2,9
Stu_43d40553c42b7102947855f4af8bdafb,DRAW-UNROTATED-AXES,2,11
Stu_43d40553c42b7102947855f4af8bdafb,WRITE-CHARGE-FORCE-EFIELD-MAG,3,24
Stu_43d40553c42b7102947855f4af8bdafb,WRITE-KNOWN-VALUE-EQN,5,25.25
Stu_43d40553c42b7102947855f4af8bdafb,WRITE-LK-NO-VF-COMPO,1,2
Stu_43d40553c42b7102947855f4af8bdafb,WRITE-NFL-COMPO,2,4
Stu_43d40553c42b7102947855f4af8bdafb,WRITE-NSL-COMPO,3,16.5
Stu_47c5ad6372c5e8c95ddb416b850b83b3,COMPO-PARALLEL-AXIS,5,30
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,5,58
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DEFINE-CONSTANT-MASS,3,32.5
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-BODY,4,53.6666666666667
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-DISPLACEMENT-STRAIGHT,2,24
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-EFIELD-VECTOR,4,52.6666666666667
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,54.3333333333333
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-ROTATE-AXES,2,35
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-UNROTATED-AXES,2,28
Stu_47c5ad6372c5e8c95ddb416b850b83b3,DRAW-VELOCITY-AT-REST,2,12
Stu_47c5ad6372c5e8c95ddb416b850b83b3,WRITE-CHARGE-FORCE-EFIELD-COMPO,2,3
Stu_47c5ad6372c5e8c95ddb416b850b83b3,WRITE-CHARGE-FORCE-EFIELD-MAG,3,64.5
Stu_47c5ad6372c5e8c95ddb416b850b83b3,WRITE-IMPLICIT-EQN,2,22
Stu_47c5ad6372c5e8c95ddb416b850b83b3,WRITE-KNOWN-VALUE-EQN,5,60.5
Stu_47c5ad6372c5e8c95ddb416b850b83b3,WRITE-LK-NO-VF-COMPO,2,1
Stu_47c5ad6372c5e8c95ddb416b850b83b3,WRITE-NFL-COMPO,2,6
Stu_4e57c22a453853959c5cb4e9bb6f1444,COMPO-PARALLEL-AXIS,12,37.9
Stu_4e57c22a453853959c5cb4e9bb6f1444,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,37.3333333333333
Stu_4e57c22a453853959c5cb4e9bb6f1444,DEFINE-CONSTANT-MASS,3,32
Stu_4e57c22a453853959c5cb4e9bb6f1444,DEFINE-DURATION,2,22
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-BODY,4,37.6666666666667
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-DISPLACEMENT-STRAIGHT,2,22
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-EFIELD-VECTOR,4,38.3333333333333
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,39
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-ROTATE-AXES,2,14
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-UNROTATED-AXES,2,20
Stu_4e57c22a453853959c5cb4e9bb6f1444,DRAW-WEIGHT,2,44
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,24.5
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-CHARGE-FORCE-EFIELD-MAG,2,40
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-G-ON-EARTH,2,37
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-KNOWN-VALUE-EQN,5,52.5
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-LK-NO-VF-COMPO,2,21
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-NFL-COMPO,2,1
Stu_4e57c22a453853959c5cb4e9bb6f1444,WRITE-NSL-COMPO,3,21.5
Stu_5059f8f8e2965458c47023fb052e13fb,COMPO-PARALLEL-AXIS,11,24.6666666666667
Stu_5059f8f8e2965458c47023fb052e13fb,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,23
Stu_5059f8f8e2965458c47023fb052e13fb,DEFINE-CONSTANT-MASS,3,16
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-BODY,3,16.5
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-DISPLACEMENT-STRAIGHT,2,13
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-EFIELD-VECTOR,4,23.3333333333333
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,23.6666666666667
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-ROTATE-AXES,2,11
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-UNROTATED-AXES,2,12
Stu_5059f8f8e2965458c47023fb052e13fb,DRAW-WEIGHT,2,25
Stu_5059f8f8e2965458c47023fb052e13fb,WRITE-CHARGE-FORCE-EFIELD-MAG,3,28
Stu_5059f8f8e2965458c47023fb052e13fb,WRITE-G-ON-EARTH,2,24
Stu_5059f8f8e2965458c47023fb052e13fb,WRITE-KNOWN-VALUE-EQN,5,32.75
Stu_5059f8f8e2965458c47023fb052e13fb,WRITE-NFL-COMPO,2,1
Stu_5059f8f8e2965458c47023fb052e13fb,WRITE-NSL-COMPO,2,13
Stu_521b6c2924daac25ac846836eabadfa9,COMPO-PARALLEL-AXIS,7,37.4
Stu_521b6c2924daac25ac846836eabadfa9,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,51
Stu_521b6c2924daac25ac846836eabadfa9,DEFINE-CONSTANT-MASS,3,33.5
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-BODY,3,54.5
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-EFIELD-VECTOR,4,62.6666666666667
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,50
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-ROTATE-AXES,2,27
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-UNROTATED-AXES,2,25
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-VELOCITY-AT-REST,2,5
Stu_521b6c2924daac25ac846836eabadfa9,DRAW-WEIGHT,2,65
Stu_521b6c2924daac25ac846836eabadfa9,WRITE-CHARGE-FORCE-EFIELD-MAG,3,76.5
Stu_521b6c2924daac25ac846836eabadfa9,WRITE-KNOWN-VALUE-EQN,5,73.5
Stu_521b6c2924daac25ac846836eabadfa9,WRITE-NFL-COMPO,2,10
Stu_522c051b94c5c96b1f4c0981f1555466,COMPO-PARALLEL-AXIS,11,39.4444444444444
Stu_522c051b94c5c96b1f4c0981f1555466,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,51.3333333333333
Stu_522c051b94c5c96b1f4c0981f1555466,DEFINE-CONSTANT-MASS,3,37.5
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-BODY,3,54
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-DISPLACEMENT-STRAIGHT,2,28
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-EFIELD-VECTOR,4,54.3333333333333
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,52.3333333333333
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-ROTATE-AXES,2,32
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-VELOCITY-AT-REST,2,1
Stu_522c051b94c5c96b1f4c0981f1555466,DRAW-WEIGHT,2,39
Stu_522c051b94c5c96b1f4c0981f1555466,WRITE-CHARGE-FORCE-EFIELD-MAG,3,65
Stu_522c051b94c5c96b1f4c0981f1555466,WRITE-G-ON-EARTH,2,41
Stu_522c051b94c5c96b1f4c0981f1555466,WRITE-KNOWN-VALUE-EQN,6,66.6
Stu_522c051b94c5c96b1f4c0981f1555466,WRITE-LK-NO-VF-COMPO,2,5
Stu_522c051b94c5c96b1f4c0981f1555466,WRITE-NFL-COMPO,2,2
Stu_522c051b94c5c96b1f4c0981f1555466,WRITE-NSL-COMPO,2,16
Stu_55044f038c346a3b823d972c4cd28306,COMPO-PARALLEL-AXIS,2,5
Stu_55044f038c346a3b823d972c4cd28306,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,2,31
Stu_55044f038c346a3b823d972c4cd28306,DRAW-BODY,2,33
Stu_55044f038c346a3b823d972c4cd28306,DRAW-EFIELD-VECTOR,2,35
Stu_55044f038c346a3b823d972c4cd28306,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,2,48
Stu_55044f038c346a3b823d972c4cd28306,DRAW-ROTATE-AXES,2,30
Stu_55044f038c346a3b823d972c4cd28306,WRITE-NFL-COMPO,2,15
Stu_58620b7004c9fd19e0d024901fddbbe5,COMPO-GENERAL-CASE,4,4
Stu_58620b7004c9fd19e0d024901fddbbe5,COMPO-PARALLEL-AXIS,10,33.3333333333333
Stu_58620b7004c9fd19e0d024901fddbbe5,COMPO-ZERO-VECTOR,2,17
Stu_58620b7004c9fd19e0d024901fddbbe5,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,36.6666666666667
Stu_58620b7004c9fd19e0d024901fddbbe5,DEFINE-CONSTANT-MASS,3,31.5
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-BODY,4,38.6666666666667
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-DISPLACEMENT-STRAIGHT,2,25
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-EFIELD-VECTOR,5,29.5
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,48.5
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-ROTATE-AXES,2,18
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-UNROTATED-AXES,2,23
Stu_58620b7004c9fd19e0d024901fddbbe5,DRAW-WEIGHT,2,43
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,20
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-CHARGE-FORCE-EFIELD-MAG,2,22
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-G-ON-EARTH,2,38
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-IMPLICIT-EQN,2,56
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-KNOWN-VALUE-EQN,5,49.25
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-LK-NO-T-COMPO,2,22
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-LK-NO-VF-COMPO,2,5
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-NFL-COMPO,2,2
Stu_58620b7004c9fd19e0d024901fddbbe5,WRITE-NSL-COMPO,2,20
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,COMPO-PARALLEL-AXIS,14,38.0769230769231
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,COMPO-ZERO-VECTOR,2,35
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,43
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DEFINE-CONSTANT-MASS,3,42
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DEFINE-DURATION,2,26
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-BODY,4,44.6666666666667
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-DISPLACEMENT-STRAIGHT,2,27
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-EFIELD-VECTOR,4,44.6666666666667
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,45
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-ROTATE-AXES,2,17
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-UNROTATED-AXES,2,25
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,DRAW-WEIGHT,2,46
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-CHARGE-FORCE-EFIELD-MAG,3,58.5
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-G-ON-EARTH,2,44
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-IMPLICIT-EQN,3,45.5
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-KNOWN-VALUE-EQN,5,59.5
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-LK-NO-T-COMPO,2,29
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-LK-NO-VF-COMPO,1,2
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-NFL-COMPO,1,5
Stu_59f88d48f6cd9c48bccd8dde03a1da3d,WRITE-NSL-COMPO,3,25
Stu_5e17090784717fabdf3e311e7c19be7f,COMPO-PARALLEL-AXIS,12,18.6363636363636
Stu_5e17090784717fabdf3e311e7c19be7f,COMPO-ZERO-VECTOR,2,12
Stu_5e17090784717fabdf3e311e7c19be7f,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,15.6666666666667
Stu_5e17090784717fabdf3e311e7c19be7f,DEFINE-CONSTANT-MASS,3,17.5
Stu_5e17090784717fabdf3e311e7c19be7f,DRAW-BODY,4,16.6666666666667
Stu_5e17090784717fabdf3e311e7c19be7f,DRAW-DISPLACEMENT-STRAIGHT,2,15
Stu_5e17090784717fabdf3e311e7c19be7f,DRAW-EFIELD-VECTOR,4,17
Stu_5e17090784717fabdf3e311e7c19be7f,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,20.3333333333333
Stu_5e17090784717fabdf3e311e7c19be7f,DRAW-ROTATE-AXES,2,5
Stu_5e17090784717fabdf3e311e7c19be7f,DRAW-UNROTATED-AXES,2,15
Stu_5e17090784717fabdf3e311e7c19be7f,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,22.5
Stu_5e17090784717fabdf3e311e7c19be7f,WRITE-G-ON-EARTH,2,25
Stu_5e17090784717fabdf3e311e7c19be7f,WRITE-IMPLICIT-EQN,2,15
Stu_5e17090784717fabdf3e311e7c19be7f,WRITE-KNOWN-VALUE-EQN,5,24.25
Stu_5e17090784717fabdf3e311e7c19be7f,WRITE-LK-NO-T-COMPO,2,13
Stu_5e17090784717fabdf3e311e7c19be7f,WRITE-NSL-COMPO,3,15.5
Stu_5e39b6235831ca4dd469cbfed70fa19f,COMPO-PARALLEL-AXIS,9,34
Stu_5e39b6235831ca4dd469cbfed70fa19f,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,39
Stu_5e39b6235831ca4dd469cbfed70fa19f,DEFINE-CONSTANT-MASS,3,36
Stu_5e39b6235831ca4dd469cbfed70fa19f,DRAW-BODY,4,39
Stu_5e39b6235831ca4dd469cbfed70fa19f,DRAW-EFIELD-VECTOR,4,39.3333333333333
Stu_5e39b6235831ca4dd469cbfed70fa19f,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,38
Stu_5e39b6235831ca4dd469cbfed70fa19f,DRAW-ROTATE-AXES,2,14
Stu_5e39b6235831ca4dd469cbfed70fa19f,DRAW-UNROTATED-AXES,2,16
Stu_5e39b6235831ca4dd469cbfed70fa19f,DRAW-WEIGHT,2,37
Stu_5e39b6235831ca4dd469cbfed70fa19f,WRITE-CHARGE-FORCE-EFIELD-MAG,3,53.5
Stu_5e39b6235831ca4dd469cbfed70fa19f,WRITE-G-ON-EARTH,2,31
Stu_5e39b6235831ca4dd469cbfed70fa19f,WRITE-KNOWN-VALUE-EQN,5,49
Stu_5e39b6235831ca4dd469cbfed70fa19f,WRITE-NFL-COMPO,2,1
Stu_5e39b6235831ca4dd469cbfed70fa19f,WRITE-NSL-COMPO,3,20.5
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,COMPO-PARALLEL-AXIS,7,48.8333333333333
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,43
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DEFINE-CONSTANT-MASS,2,46
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DRAW-BODY,3,44
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DRAW-EFIELD-VECTOR,3,45.5
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,56
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DRAW-ROTATE-AXES,2,20
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,DRAW-VELOCITY-AT-REST,2,15
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,29
Stu_5f2f5328ed790e7b4b6e793e8b6b9707,WRITE-KNOWN-VALUE-EQN,3,75
Stu_5f94ea02b873bf4b6daa4625385e28d9,COMPO-PARALLEL-AXIS,11,36
Stu_5f94ea02b873bf4b6daa4625385e28d9,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,31.6666666666667
Stu_5f94ea02b873bf4b6daa4625385e28d9,DEFINE-CONSTANT-MASS,3,22.5
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-BODY,4,29.6666666666667
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-DISPLACEMENT-STRAIGHT,2,25
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-EFIELD-VECTOR,4,30
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,32.3333333333333
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-ROTATE-AXES,2,10
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-UNROTATED-AXES,2,22
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-VELOCITY-AT-REST,2,1
Stu_5f94ea02b873bf4b6daa4625385e28d9,DRAW-WEIGHT,2,41
Stu_5f94ea02b873bf4b6daa4625385e28d9,WRITE-CHARGE-FORCE-EFIELD-MAG,3,45
Stu_5f94ea02b873bf4b6daa4625385e28d9,WRITE-G-ON-EARTH,2,38
Stu_5f94ea02b873bf4b6daa4625385e28d9,WRITE-KNOWN-VALUE-EQN,5,48.75
Stu_5f94ea02b873bf4b6daa4625385e28d9,WRITE-LK-NO-VF-COMPO,2,1
Stu_5f94ea02b873bf4b6daa4625385e28d9,WRITE-NFL-COMPO,2,2
Stu_5f94ea02b873bf4b6daa4625385e28d9,WRITE-NSL-COMPO,2,18
Stu_61b3df50ac48e568821c6bce350c4073,COMPO-PARALLEL-AXIS,3,23
