"Dataset","Type","KC","Intercept","Slope"
"ds115","KC","response_kuai4","-1.68252264495661","0.384470995990636"
"ds115","KC","response_lan2qiu2","-2.65943403008733","0.558218133846003"
"ds115","KC","response_lao3ban3","-1.95912498702995","0.42297990628125"
"ds115","KC","response_lao3shi1","-1.81220897811873","0.410613134180746"
"ds115","KC","response_leng3","-0.0752288183160126","0.0380592051087848"
"ds115","KC","response_letter","0.461029235854762","-0.0445878663274574"
"ds115","KC","response_li3bian1","-2.72556913574319","0.558340344657672"
"ds115","KC","response_lian4xi2","-2.24994374416165","0.469522926974778"
"ds115","KC","response_liang3","-0.120421202321852","0.0479587727089771"
"ds115","KC","response_life","0.768657453092024","-0.131625610374566"
"ds115","KC","response_lou2shang4","-1.94016540205849","0.431467702466622"
"ds115","KC","response_mai3","0.0340237893126273","-0.0150014004406216"
"ds115","KC","response_man4","0.419717591303154","-0.0847319105328805"
"ds115","KC","response_mang2","-0.303395023854787","0.0339203415998928"
"ds115","KC","response_map","1.11048371098782","-0.231455234968474"
"ds115","KC","response_mei3li4","-1.53175471792437","0.337467553440208"
"ds115","KC","response_middle","1.20212769985026","-0.295968672863145"
"ds115","KC","response_ming2tian1","-2.08921689824628","0.45316570418559"
"ds115","KC","response_ming2zi","-1.34417066699783","0.336381683436186"
"ds115","KC","response_mister","1.41029075903693","-0.3669907531255"
"ds115","KC","response_money","1.7640723039695","-0.361180603834605"
"ds115","KC","response_movie","1.35774569057805","-0.324528078944936"
"ds115","KC","response_na3","-0.107122654148944","0.0362468715419078"
"ds115","KC","response_name","0.917988782776718","-0.188048831195452"
"ds115","KC","response_nan2","0.146343986749068","0.00708372062012084"
"ds115","KC","response_nar3","0.612569078888995","-0.104973334902143"
"ds115","KC","response_new","0.974046348485357","-0.0989104557550942"
"ds115","KC","response_ni3","0.462735661333916","-0.09344477385585"
"ds115","KC","response_nian2","-1.4978272213619","0.359668102146971"
"ds115","KC","response_night","0.525242909746792","-0.0794541990543084"
"ds115","KC","response_now","-0.128103133834248","-0.00724139984988897"
"ds115","KC","response_nuan3huo","-2.5030722952291","0.533897442139311"
"ds115","KC","response_often","0.528443459392101","-0.114220806493401"
"ds115","KC","response_one","2.2216466146983","-0.419970714243606"
"ds115","KC","response_only","0.198363511182286","-0.0844754357278626"
"ds115","KC","response_opportunity","0.850247751880948","-0.329414865183058"
"ds115","KC","response_park","0.974868450598592","-0.18911413880958"
"ds115","KC","response_peng2you","-0.016466603299898","0.01975438207476"
"ds115","KC","response_person","2.16092261054871","-0.389038486181369"
"ds115","KC","response_phone","0.508571148462884","-0.140023465702538"
"ds115","KC","response_piao4","0.192848873446295","-0.0186401650245778"
"ds115","KC","response_ping2","-0.235541094450761","0.0198266748431955"
"ds115","KC","response_problem","0.752441268011676","-0.249024894218979"
"ds115","KC","response_qian2","-1.39043593033772","0.28989341057255"
"ds115","KC","response_red","1.55182964872063","-0.381456590704366"
"ds115","KC","response_relatively","0.799522044706796","-0.11799779503938"
"ds115","KC","response_ren2","0.590195818467714","-0.135877585337571"
"ds115","KC","response_rent","0.70830186672747","-0.246331260045484"
"ds115","KC","response_ri4","0.143747886590701","-0.0120264444688321"
"ds115","KC","response_room","1.01301611369598","-0.159943314420446"
"ds115","KC","response_salesman","1.8442598099731","-0.357370056201926"
"ds115","KC","response_seaside","1.28610951024788","-0.360456159176893"
"ds115","KC","response_shang4bian1","-1.76650942464194","0.374321976901536"
"ds115","KC","response_shao3","0.0681460603863919","-0.0186734599185988"
"ds115","KC","response_shen2me","-1.26935220936848","0.295407813548418"
"ds115","KC","response_sheng1huo2","-2.42962610203095","0.522355897075978"
"ds115","KC","response_sheng1ri4","-2.18836297401691","0.458097441688122"
"ds115","KC","response_shi2jian1","-3.30897802844894","0.680398657460395"
"ds115","KC","response_shirt","1.27804926215517","-0.335538017074254"
"ds115","KC","response_shu1","-0.430085530398096","0.0848127279350021"
"ds115","KC","response_shu1fu","-0.862128662706873","0.197654716072812"
"ds115","KC","response_shuo1","-0.575542720091209","0.138950767699792"
"ds115","KC","response_si4","0.693802912376884","-0.170693436156362"
"ds115","KC","response_slow","1.63680952284232","-0.269679121787975"
"ds115","KC","response_small","1.57995589690629","-0.425458598087024"
"ds115","KC","response_soup","1.94684750638374","-0.292988254983156"
"ds115","KC","response_student","1.32668626373215","-0.313892027639995"
"ds115","KC","response_sui4","-0.845414787632933","0.172358626497896"
"ds115","KC","response_summer","1.15361098131674","-0.216309316056149"
"ds115","KC","response_table","0.911925354037423","-0.210166861793845"
"ds115","KC","response_tang1","0.499078611681361","-0.0957128902061326"
"ds115","KC","response_teacher","1.60589059490446","-0.348332004443978"
"ds115","KC","response_this","0.454221174131324","-0.0940650694535756"
"ds115","KC","response_ticket","1.05415987285702","-0.18926795455985"
"ds115","KC","response_time","0.469596420492714","-0.204074974370213"
"ds115","KC","response_to+ask","1.25083758068125","-0.250062511930579"
"ds115","KC","response_to+buy","0.851045493323287","-0.0391458387941447"
"ds115","KC","response_to+call","0.347112277201215","-0.102384527485453"
"ds115","KC","response_to+cook","1.40798927754948","-0.298632218920469"
"ds115","KC","response_to+cough","0.410255410132605","-0.152751375022965"
"ds115","KC","response_to+do","0.709855551472307","-0.126318409436167"
"ds115","KC","response_to+eat","1.23215776994783","-0.238869377885825"
"ds115","KC","response_to+graduate","0.938651086477079","-0.187980771362034"
"ds115","KC","response_to+have","0.823075829585856","-0.23247715588231"
"ds115","KC","response_to+introduce","0.788269610005566","-0.113634181637797"
"ds115","KC","response_to+live","0.696577136705072","-0.116653643012349"
"ds115","KC","response_to+love","1.29121465055701","-0.22278461063219"
"ds115","KC","response_to+practice","0.210208411443017","-0.0206989993701549"
"ds115","KC","response_to+rain","0.448199449108588","-0.0749043756981439"
"ds115","KC","response_to+rest","0.415532681668407","-0.0516967205457371"
"ds115","KC","response_to+return","0.439899792052513","-0.133336844482899"
"ds115","KC","response_to+see","0.65810978568062","-0.197256701891113"
"ds115","KC","response_to+smoke","0.85729933197192","-0.153269743624156"
"ds115","KC","response_to+speak","0.150947239852332","-0.041830989012194"
"ds115","KC","response_to+swim","0.985936067857266","-0.0957973471009494"
"ds115","KC","response_to+walk","0.639416394769777","-0.106557863232285"
"ds115","KC","response_to+walk+2","0.809762284313857","-0.248315304561906"
"ds115","KC","response_to+want","0.564756709449894","-0.198000268244597"
"ds115","KC","response_today","1.40671833679616","-0.415154657775556"
"ds115","KC","response_tomorrow","1.14800494901202","-0.272498906070449"
"ds115","KC","response_train","0.997795125781829","-0.30663862097957"
"ds115","KC","response_two","1.67579684958039","-0.316056619001544"
"ds115","KC","response_upstairs","1.08154748647109","-0.223560732616587"
"ds115","KC","response_very","0.637986891173499","-0.162827656940524"
"ds115","KC","response_view","-0.125228415609782","-0.0163875089367036"
"ds115","KC","response_wan3shang4","-2.00210457749603","0.409728094812084"
"ds115","KC","response_warm","1.02620987491067","-0.265152366216085"
"ds115","KC","response_weekdays","-0.169472055539768","-0.0625750247642414"
"ds115","KC","response_wen4","0.737784195288649","-0.161890842941566"
"ds115","KC","response_wen4ti2","-1.57017589403522","0.335205418952064"
"ds115","KC","response_west","0.691091612589684","-0.16978417488662"
"ds115","KC","response_what","0.489882686464371","-0.171669683331176"
"ds115","KC","response_where","1.15306580440597","-0.210314325679307"
"ds115","KC","response_which","1.12339685777936","-0.208844669852081"
"ds115","KC","response_wonderful","1.76170253597945","-0.336724810806408"
"ds115","KC","response_xi1bu4","-1.25145380682549","0.273409275291938"
"ds115","KC","response_xi1yan1","-1.83845908349693","0.378599202048875"
"ds115","KC","response_xia4","-0.849940381143493","0.179914283552338"
"ds115","KC","response_xia4yu3","-1.76439546797897","0.392618655150759"
"ds115","KC","response_xian1sheng","-2.02687719131894","0.448342469423186"
"ds115","KC","response_xian4zai4","-2.25647115514717","0.445176545441388"
"ds115","KC","response_xiao3","-1.13230539161982","0.260646893108177"
"ds115","KC","response_xin1","-0.35227367513012","0.0817311701016513"
"ds115","KC","response_xin4","-0.178366302731771","0.0851895189578209"
"ds115","KC","response_xing1qi1","-2.21141343490284","0.481542242095973"
"ds115","KC","response_xiu1xi","-1.25690291113112","0.276689719571564"
"ds115","KC","response_xue2sheng","-2.45971197222131","0.498314648260318"
"ds115","KC","response_yao4","-0.746957117866714","0.183490163837729"
"ds115","KC","response_year","0.672369239499761","-0.113082079415459"
"ds115","KC","response_years","0.63964618877576","-0.156574700678295"
"ds115","KC","response_yi1","0.443379942528002","-0.0525227908328315"
"ds115","KC","response_yi1sheng1","-1.26430055535952","0.261763392955062"
"ds115","KC","response_yi3qian2","-2.36974878175466","0.490611781734885"
"ds115","KC","response_you","2.47910088610113","-0.455251985506489"
"ds115","KC","response_you2yong3","-1.77127024158278","0.381380092821989"
"ds115","KC","response_you3","0.643318543979053","-0.156010941410577"
"ds115","KC","response_yu2kuai4","-1.88973127133909","0.382392568394346"
"ds115","KC","response_zai4","-1.86722930367443","0.405530284297845"
"ds115","KC","response_zhe4","-0.77953186110991","0.198545232779705"
"ds115","KC","response_zhi3yao4","-2.06645892058275","0.449300318309046"
"ds115","KC","response_zhong1jian1","-2.18378661973178","0.444767159137461"
"ds115","KC","response_zhu4","-0.693019479065192","0.143619951641538"
"ds115","KC","response_zou3","-0.131886146000522","-0.00115770527815246"
"ds115","KC","response_zou3lu4","-1.57813490551814","0.317057188139524"
"ds115","KC","response_zuo4","-1.21332628847451","0.232674845583702"
"ds115","KC","response_zuo4fan4","-1.48181809824274","0.310996661864715"
"ds104","KC","all","-1.02149499434076","-0.0831351044047727"
"ds104","KC","all*COMPO-PARALLEL-AXIS","-0.215216272897887","-0.100889386256784"
"ds104","KC","all*COMPO-ZERO-VECTOR","-0.486145466864776","0.261069687690196"
"ds104","KC","all*DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR","0.0473582007263252","-0.0139532331233817"
"ds104","KC","all*DEFINE-CONSTANT-MASS","0.176868296372364","0.184264137479247"
"ds104","KC","all*DRAW-BODY","2.0348074553585","-0.379883329542911"
"ds104","KC","all*DRAW-DISPLACEMENT-STRAIGHT","-2.17029320649502","0.383873983642544"
"ds104","KC","all*DRAW-ROTATE-AXES","1.85358376915236","-0.365914648887785"
"ds104","KC","all*DRAW-UNROTATED-AXES","0.45626854659792","0.402347990753589"
"ds104","KC","all*WRITE-IMPLICIT-EQN","0.911757288538939","-0.0743653948070916"
"ds104","KC","all*WRITE-KNOWN-VALUE-EQN","-0.0670384033643451","-0.0791420187135914"
"ds104","KC","all*WRITE-LK-NO-VF-COMPO","-1.91548553665575","-0.122091897858649"
"ds253","KC","Geometry","0.113525665283143","-0.0497823714738569"
"ds253","KC","Geometry*Circle-circumference","0.791709867938809","0.00899117591022677"
"ds253","KC","Geometry*Circle-circumference*DecompArithG-Circle-circumference","-0.609496344258681","0.0531903697062703"
"ds253","KC","Geometry*DecompArith2-Circle-area","-0.63727949805845","-0.00899095162318496"
"ds253","KC","Geometry*DecompArith2-Circle-area*DecompArith2G-Given-unit-conversion","-0.170820450954212","0.0162770429289412"
"ds253","KC","Geometry*DecompArith2-Compose-subgoal","-2.05966340784706","0.000722583456409706"
"ds253","KC","Geometry*DecompArith2-Triangle","-1.11411259242651","0.0157386183649073"
"ds253","KC","Geometry*DecompArith2G-Miscoded-given","0.955346789283312","-0.00211648974387924"
"ds253","KC","Geometry*DecompArith2G-Miscoded-given*Circle-diameter","1.7465333785469","0.0190130804633905"
"ds253","KC","Geometry*DecompArithG-Circle-circumference","1.19842723288068","-0.000610955123666195"
"ds253","KC","Geometry*DecompArithG-Circle-diameter","-0.258206324910155","0.00312276206257578"
"ds253","KC","Geometry*DecomposeArith-Compose-by-addition","-0.656031836191847","0.00671337275653346"
"ds253","KC","Geometry*Done","2.46272027110924","-0.0302131834688178"
"ds253","KC","Geometry*Geometric-Name","-0.745840185819031","-0.0145563202852394"
"ds253","KC","Geometry*Given-unit-conversion","-2.65963795294256","0.0039777170258185"
"ds253","KC","Geometry*Pentagon","-1.13367511728446","-0.0103169367677534"
"ds253","KC","Geometry*Subtract","0.376701533246283","0.00270941549833011"
"ds253","KC","Geometry*Subtract*Decompose-Compose-by-addition","1.63401917780245","-0.00707669277017279"
"ds253","KC","Geometry*Textbook2-Parallelogram","0.840629044829888","-0.0328490698457757"
"ds253","KC","Geometry*Trapezoid","-0.0995245499771451","0.0210934802015516"
"ds253","KC","Geometry*Triangle-ForB-repeat","-0.1601928045828","0.00029783851452558"
"ds253","KC","Geometry*Unit-name","-0.016727362141426","-0.00119367736592051"
"ds531","KC","0- 'go' + habitual location","0.518463450851953","-0.00317328821229266"
"ds531","KC","0- �go� + habitual location","0.184102808436299","0.004319352285026"
"ds531","KC","0-canyons, falls, valleys","-0.890718083898636","0.0162359152783369"
"ds531","KC","0-company names used alone","0.234859065858082","0.0249226138182007"
"ds531","KC","0-disease","-1.26440486000654","0.0514493909662971"
"ds531","KC","0-halls, malls, stadiums, hospitals","-1.43130448037834","0.0202153796097213"
"ds531","KC","0-lakes, bays","-0.896746268404938","0.0274780028923325"
"ds531","KC","0-noncountable","-1.60481804545148","0.0672589180617255"
"ds531","KC","0-orientation words modifying countries/continents","-0.99424007940858","0.0536676874771603"
"ds531","KC","0-parks, squares, stations","-1.25492096630927","0.0109906338689698"
"ds531","KC","0-plural","-0.766314012424797","-0.0038124160087268"
"ds531","KC","0-political and military institution used as adjective","-1.76195901205065","-0.00635722789150707"
"ds531","KC","0-single mountains, islands","-0.813281619439243","0.0251597478617133"
"ds531","KC","0-XX street/road/avenue/boulevard","-1.71258808673155","0.0793318694314954"
"ds531","KC","0-XX university/college","-0.650189517553905","0.0508562158608514"
"ds531","KC","0-XX's construction","-1.40709154181267","-0.0075029124562908"
"ds531","KC","a/an- 'go' + recreation activities","1.81098672461183","-0.014049688926516"
"ds531","KC","a/an- �go� + recreation activities","-0.093335573181053","0.104673534477836"
"ds531","KC","a/an-singular nonunique","-0.913074282042527","0.0452961711145903"
"ds531","KC","Rule1","0.879182924073452","-0.028945092536679"
"ds531","KC","Rule10","-0.117152203368849","0.0468853065625478"
"ds531","KC","Rule11","-0.42084892958716","-0.0094357134696951"
"ds531","KC","Rule12","0.0295313284676786","0.0142404504767023"
"ds531","KC","Rule13","0.187716965286252","0.0131681155179502"
"ds531","KC","Rule14","-0.383372263183367","-0.0112224069618825"
"ds531","KC","Rule15","-0.118058080296337","-0.0148698779436154"
"ds531","KC","Rule16","-0.300690210047829","0.00905212832235311"
"ds531","KC","Rule17","-0.084669165247918","-0.012969861858563"
"ds531","KC","Rule18","-0.331656518623182","-0.0160239431458032"
"ds531","KC","Rule19","0.522066792890832","-0.0201498059011094"
"ds531","KC","Rule2","-0.70222507334587","-0.0184555958178041"
"ds531","KC","Rule20","1.37361906537571","-0.00292154694002348"
"ds531","KC","Rule21","-0.283003940803939","-0.0134328216304595"
"ds531","KC","Rule22","1.07103491918646","0.00662862468569523"
"ds531","KC","Rule23","0.984593552954794","-0.00564760779356737"
"ds531","KC","Rule24","-0.515129177966361","0.00838056585669934"
"ds531","KC","Rule25","0.71240312600381","-0.031600636089111"
"ds531","KC","Rule26","-1.05489093669455","-0.0256368611075904"
"ds531","KC","Rule27","-0.243081205109809","-0.00234836922945051"
"ds531","KC","Rule28","0.00355017759605351","0.00449976571131194"
"ds531","KC","Rule29","1.92007887132038","-0.034695521026653"
"ds531","KC","Rule3","1.32354199514862","-0.0211279117775811"
"ds531","KC","Rule30","1.64366116969879","-0.0205434258227151"
"ds531","KC","Rule31","-0.905046418782599","-0.0034184165858229"
"ds531","KC","Rule32","0.761446211779544","-0.00170738342105111"
"ds531","KC","Rule33","0.147701531737687","0.00649373748394918"
"ds531","KC","Rule4","-0.254165080551637","-0.020092590644158"
"ds531","KC","Rule5","1.24194952732618","-0.031315600436175"
"ds531","KC","Rule6","-0.23745719609519","-0.0334783061925178"
"ds531","KC","Rule7","-0.277364352204339","0.000986197705283426"
"ds531","KC","Rule8","0.0415882034225127","0.0136494252175221"
"ds531","KC","Rule9","0.462150679420291","-0.0125665364982961"
"ds531","KC","the-bodies of water","0.273345262830228","-0.0280545789218019"
"ds531","KC","the-geographic parts and areas","-0.377036986148702","-0.0244910967616151"
"ds531","KC","the-hotel, theater, bridge, building","0.113553730781684","-0.0304240946133041"
"ds531","KC","the-noncountable+clause/PP","0.619553266839471","-0.024639139683308"
"ds531","KC","the-orientation words modifying countable nouns","1.22422046219825","-0.0867901083296977"
"ds531","KC","the-part of","1.64868030124144","-0.0746739597107588"
"ds531","KC","the-plural + clause/PP","0.552935973069859","0.0270611067691653"
"ds531","KC","the-plural mountains, islands","-0.411436708298761","-0.0166011487770295"
"ds531","KC","the-political and military institution used alone","0.190879612979755","-0.0548331747115495"
"ds531","KC","the-second mention with variation","1.174831125272","-0.0277682393133214"
"ds531","KC","the-singular countable + clause/PP","0.681609620334791","0.0439050171126099"
"ds531","KC","the-the construction of XX","1.03552686629787","0.00299757906730489"
"ds531","KC","the-the street/road/avenue/boulevard of XX","0.646058263367088","-0.00656512163800851"
"ds531","KC","the-the university/college of XX","0.0287390680550168","0.0316284757196806"
"ds531","KC","the-the XX company/corporation","-0.592775977259579","0.00195064723691795"
"ds531","KC","the-zoos, museums, botanical gardens","-0.185104867121713","-0.0236917475728546"
"ds1387","KC","changeInAmount_Concept","-1.36672233594563","-0.0179111333447927"
"ds1387","KC","changeInDen_Concept","-0.720468104293514","0.181182580047656"
"ds1387","KC","changeInDen_Procedural","0.343716601718256","0.303671811089368"
"ds1387","KC","changeInNum_Concept","-0.459948498162482","0.260235775722278"
"ds1387","KC","changeInNum_Procedural","-0.099315194476223","0.0547200659025309"
"ds1387","KC","changeInNumAndDen_Concept","-0.0449035439851257","-0.0723192600279527"
"ds1387","KC","equivalenceIdentification_Procedural","-0.847469624011084","0.0224998246549225"
"ds1387","KC","identifyCommonFactors_Procedural","0.572614061988203","-0.0236708859133278"
"ds1387","KC","identifyFactors_Procedural","0.464380893239541","-0.0527402856615274"
"ds1387","KC","identifyGCF_Procedural","-1.12361304928866","0.163287530818098"
"ds1387","KC","makeCircleEquivalenceKeepAmount_Concept","2.91806241489721","-0.0240381120949124"
"ds1387","KC","makeCircleEquivalentFraction_Concept","-2.39336624308986","-0.156484089430358"
"ds1387","KC","makeCircleEquivalentFraction_Procedural","-0.201234866347073","-0.122859953750595"
"ds1387","KC","makeCircleFromFraction_Procedural","0.830871701153854","-0.35014875772342"
"ds1387","KC","multiplyNumAndDenSame_Concept","-0.696177109136853","-0.0872287188304897"
"ds1387","KC","multiplyNumAndDenSame_Individual_Concept","0.0248119228044346","-0.204633328747849"
"ds1387","KC","nameDenominatorFromCircle_Concept","1.5090006165494","-0.198975302748306"
"ds1387","KC","nameDenominatorFromCircle_Procedural","0.12080593977796","0.0852246733295303"
"ds1387","KC","nameDenominatorMultiply_Concept","-0.993812613634219","0.0489316963353153"
"ds1387","KC","nameDenominatorMultiply_Procedural","0.488799776356768","-0.032767980884796"
"ds1387","KC","nameDenominatorReduce_Procedural","-0.695806951500908","0.0248596873862216"
"ds1387","KC","nameNumeratorFromCircle_Concept","0.638394674881919","-0.197938798451312"
"ds1387","KC","nameNumeratorFromCircle_Procedural","-0.468520591360373","0.454775727559498"
"ds1387","KC","nameNumeratorMultiply_Concept","-0.916178908332101","-0.185581127459528"
"ds1387","KC","nameNumeratorMultiply_Procedural","-0.46244539531918","-0.0208379077475762"
"ds1387","KC","nameNumeratorReduce_Procedural","-0.679392599795873","-0.233962263265189"
"ds1387","KC","numSame_Concept","-0.747738476627897","0.236813431820853"
"ds1387","KC","numSame_Individual_Concept","1.66148682418662","-0.256952945096799"
"ds1387","KC","numSameStory_Concept","-0.215823898662238","0.0167387144322254"
"ds1387","KC","piecesMissing_Individual_Concept","2.19176791157627","-0.0890670973610344"
"ds1387","KC","recognizeReducedForm_Procedural","0.454344335147964","0.140671968660485"
"ds1007","KC","double abs","-1.05906038391182","0.0341373428443665"
"ds1007","KC","matrix","-0.977454570106672","0.014122364716603"
"ds1007","KC","one ref","-0.277775247398728","-0.0342679060362844"
"ds1007","KC","zero refs","2.3013057472633","-0.0216717456283327"
"ds605","KC","Enter given area","1.36343718207164","-0.0701267601770947"
"ds605","KC","Enter given measurement","1.43812212580343","-0.0739680909012292"
"ds605","KC","Find added areaKnow to use component areas","0.153915133920726","-0.00791644076163757"
"ds605","KC","Find added areaSuccessfully pose component areas","-1.37444959419504","0.0706931704188746"
"ds605","KC","Find added areaWork with composed area in context","-0.21889412723566","0.0112585575387536"
"ds605","KC","Find added areaWork with composed area out of context","-0.451297397486305","0.0232119416854851"
"ds605","KC","Find individual area","0.235562861583032","-0.0121158939466237"
"ds605","KC","Find individual areaWork with composed area in context","-0.147613734227637","0.00759233580772553"
"ds605","KC","Find individual areaWork with composed area out of context","0.114876617884157","-0.0059085413968817"
"ds605","KC","Find subtracted areaKnow to use component areas","-0.119800122951916","0.00616177598932024"
"ds605","KC","Find subtracted areaSuccessfully pose component areas","-1.26013220251047","0.0648133921524833"
"ds605","KC","Find subtracted areaWork with composed area in context","-0.0197003903752047","0.00101326600844052"
"ds605","KC","Find subtracted areaWork with composed area out of context","-0.151081500082988","0.00777069619549126"
"ds406","KC","_u01_m01_identify_OBJ","1.95346872013103","-0.305102135813686"
"ds406","KC","_u01_m01_self_assess_OBJ","5.98063221166341","-0.202815412920396"
